Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentHoliday [](TimeStep),BANQUET_FLR_6:Zone Air Temperature [C](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CAFE_FLR_1:Zone Air Temperature [C](TimeStep),CORRIDOR_FLR_3:Zone Air Temperature [C](TimeStep),CORRIDOR_FLR_6:Zone Air Temperature [C](TimeStep),DINING_FLR_6:Zone Air Temperature [C](TimeStep),KITCHEN_FLR_6:Zone Air Temperature [C](TimeStep),LAUNDRY_FLR_1:Zone Air Temperature [C](TimeStep),LOBBY_FLR_1:Zone Air Temperature [C](TimeStep),MECH_FLR_1:Zone Air Temperature [C](TimeStep),RETAIL_1_FLR_1:Zone Air Temperature [C](TimeStep),RETAIL_2_FLR_1:Zone Air Temperature [C](TimeStep),ROOM_1_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_1_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_2_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_2_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_3_MULT19_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_3_MULT9_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_4_MULT19_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_5_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_6_FLR_3:Zone Air Temperature [C](TimeStep),STORAGE_FLR_1:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),BANQUET_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BASEMENT PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CAFE_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORRIDOR_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORRIDOR_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),DINING_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),KITCHEN_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LAUNDRY_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RETAIL_1_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RETAIL_2_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_1_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_1_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_2_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_2_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_3_MULT19_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_3_MULT9_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_4_MULT19_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_5_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_6_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),STORAGE_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),GUEST_CLGSETP_SCH:Schedule Value [](TimeStep),GUEST_HTGSETP_SCH:Schedule Value [](TimeStep),KITCHEN_CLGSETP_SCH:Schedule Value [](TimeStep),KITCHEN_HTGSETP_SCH:Schedule Value [](TimeStep),SEASONAL-RESET-SUPPLY-AIR-TEMP-SCH:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep) 
 08/02  08:15:00,24.6,1.316181394357536E-002,66.75,7.,0.0,24.4616602770884,23.1114893366249,22.8849888290784,26.8836441369032,26.3830676444961,24.7363534471727,26.9973808080278,27.9836947933861,23.4580384574008,25.8467568261461,22.8139715630913,23.5469218424268,23.9999710991032,23.9999739823064,23.9999553560299,23.999970923664,24.0001442714688,24.0000933751047,24.0000176423212,24.0002219369538,24.0006133168703,24.7906277946897,186494.72139755,115292.729698739,301787.45109629,0.215390070997823,-0.735066488939224,-0.449917456817843,0.473225170087545,0.318906741070072,9.979161699488320E-002,1.75016908972876,-0.96758234128324,-0.51347465046756,-0.654304459726572,-0.453968190099715,-0.152177097129295,-0.310204438193321,-0.161167604585659,-0.318884423638626,-0.290441777596793,-0.37872242963866,-0.305777231417566,2.146823394419826E-002,1.849755972357596E-002,-0.204714202782493,30.,16.,24.,21.,30.,16.,13.,6.7 
 08/02  08:30:00,25.3,1.326582693021144E-002,64.5,7.,0.0,24.3062179232396,23.0907272138145,22.8490961784689,26.8947172307805,26.3926610664248,24.5837749964247,26.7749433137555,29.1243481132541,23.5153802122507,25.8699816894291,22.8773268363968,23.5093124679834,24.0006921090106,24.0004418052329,24.0009494380772,24.0004366520452,24.0005672848202,24.0002210892136,23.9994332874276,23.9985136413175,23.9995855434736,24.7912955343497,186502.991184196,114281.142256869,300784.133441065,4.620366413689667E-002,-0.743423967641778,-0.533032621231996,0.474166774746609,0.320696429442615,-6.467014444747145E-002,1.56897465817706,1.03181551281894,-0.499080520405353,-0.654799124295115,-0.478463182363662,-0.147455186384416,-0.299062757292933,-0.155904381135371,-0.307554776632791,-0.289686063058914,-0.375452924820805,-0.305208599384662,2.719277491189470E-002,2.407590889381817E-002,-0.206367175575591,30.,16.,24.,21.,30.,16.,13.,6.7 
 08/02  08:45:00,26.,1.335103880005420E-002,62.25,7.,0.0,24.2427156700966,23.0892091244825,22.8855925631803,26.9044418707751,26.4016734031565,24.5177790783321,26.728791812691,29.6132324642495,23.557320642654,25.8822257362193,22.9371489150205,23.5076272343069,23.9996983704035,24.0000529034972,23.9996848969117,23.9998787598255,23.9998878015467,23.9998520891056,23.9996023453559,23.9977616497471,24.000621439729,24.7984569938174,186510.006428582,117174.470533858,303684.476962441,-3.776102776026964E-003,-0.750629718599786,-0.542085058075306,0.476741459819899,0.325329971857147,-0.105980652255827,1.53297072734136,1.477029769566,-0.480178855352961,-0.635057436271522,-0.491510908227795,-0.141796364254145,-0.289772416663015,-0.150152080711316,-0.298220471473922,-0.289013527133116,-0.370171357029494,-0.305909998155587,3.135590223845990E-002,2.863052185083396E-002,-0.206852204073736,30.,16.,24.,21.,30.,16.,13.,6.7 
 08/02  09:00:00,26.7,1.341586188325035E-002,60.,7.,0.0,24.2248896493226,23.0892978788317,22.9722891602931,26.919694574391,26.4225106053429,24.4967898446778,26.6963644260159,29.7997727146118,23.6137009357012,25.9005472377094,23.031165277286,23.5121407394394,23.9996134928453,23.9994098194133,24.0000390933818,24.000061816253,23.9999087703188,23.9999815190212,24.0005722901393,23.9990404474379,24.0017408460079,24.8103941921971,186507.462951845,119230.080888576,305737.54384042,-2.367595507536901E-002,-0.752223784931424,-0.525937853591372,0.479732768451075,0.330476032475207,-0.124205229370441,1.49076106437279,1.67694952281149,-0.464183050817158,-0.611591402973585,-0.493769261560962,-0.135810818973366,-0.279166799982984,-0.145783856674857,-0.28801056387603,-0.287463810926802,-0.364074326917345,-0.304731553932889,3.153493173734701E-002,2.921468600233019E-002,-0.20528256057873,30.,16.,24.,21.,30.,16.,13.,6.7 
 08/02  09:15:00,26.825,1.317193912663719E-002,58.5,7.,0.0,24.0098684209697,23.0328090917586,22.9949866571112,26.9172658151204,26.430838547351,23.9986490235191,26.013071818746,24.505314754543,23.0084728924672,25.8586698661736,23.0367020189865,23.4538880055462,24.0000483949099,24.0000559978148,23.9998647050944,24.0001013311892,24.0000943305482,23.999900137838,23.9999389764176,23.9999648580216,24.0003506333046,24.788676035462,132358.342556808,120526.649387045,252884.991943854,-2.409131310139588E-002,-0.757612648582737,-0.503165617171112,0.482039458573935,0.337418794464219,-0.122430991930148,1.64435931860051,1.81306066707241,-0.460682242017066,-0.586314782886459,-0.500003465256917,-0.140242085508792,-0.280553150518436,-0.151150308803608,-0.290317431723028,-0.294237732158151,-0.367366178088061,-0.312500319244738,1.948576381397405E-002,1.642396739882508E-002,-0.206128687348354,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  09:30:00,26.95,1.292377050464188E-002,57.,7.,0.0,24.0166235832088,22.9914763306459,23.0794146290533,26.921685607924,26.4662565152957,23.9821077099594,25.9991667983952,24.0271630302161,22.6791920457755,25.796522126237,23.1243306717761,23.4116154516345,23.9996130732998,23.999825528215,24.0002536169382,24.0005246284231,23.9992939773833,23.9999900933509,23.9998254766583,24.0000221998512,23.998940470776,24.7597379133943,132353.071218428,122223.2921762,254576.363394627,-8.548436056649363E-002,-0.773180589277552,-0.494911092609461,0.481831872725186,0.343408477553463,-0.202014274378408,1.5377164337664,0.647859193577127,-0.610442596328081,-0.578287971739845,-0.519886555387099,-0.138162077935775,-0.273696522952837,-0.151086333728164,-0.285639235531036,-0.294116053250555,-0.361018481442269,-0.314923126482209,8.220479278275255E-003,3.206937523247749E-003,-0.213540413890465,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  09:45:00,27.075,1.267132080142141E-002,55.5,7.,0.0,24.0178597421941,22.9850540159401,23.1599531848941,26.9303466207432,26.505947962384,23.9805742767441,26.0018725251719,24.0352664850538,22.6336011333044,25.772047189132,23.2229445599164,23.3911928387497,23.9994993948982,23.9999822979699,24.000500544006,24.0000229352036,23.9989743309161,23.9999987509099,23.99985830361,24.0020921126956,24.0012752793773,24.743815347215,132360.302345662,123382.490510439,255742.792856101,-9.716755091027418E-002,-0.786358165772843,-0.475001347241852,0.481957470471281,0.353729305720026,-0.191684119168422,1.57044470848437,0.578833857469411,-0.702599838979686,-0.554121059947935,-0.53979918251413,-0.135188707279468,-0.267794024524434,-0.150586011754062,-0.282553740461647,-0.294135312252454,-0.350265032525266,-0.318203436514573,-7.030730905835850E-003,-1.473391822685537E-002,-0.224178939789553,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  10:00:00,27.2,1.241455477375485E-002,54.,7.,0.0,24.0177564328645,22.9821442901656,23.2614604304911,26.9410308241158,26.5540309005749,23.9799880183255,26.0007105628035,24.035569164675,22.6262737946465,25.7539669542494,23.3435750924183,23.3779800182914,23.9993055827539,24.0001790646476,24.0009048943265,23.9997538119133,23.9994370600608,24.0007321724008,24.0001786087629,23.9997248079703,24.0015217058647,24.730098772698,132358.826531115,123477.612166315,255836.43869743,-9.730737321693880E-002,-0.791308137956454,-0.443692072211394,0.483670544729967,0.367182884448606,-0.192912909899601,1.55782357065259,0.582783047803993,-0.725450265158938,-0.518691140651191,-0.550155914919238,-0.131414602492669,-0.258911698164264,-0.150010622286184,-0.277586074622942,-0.29096099189279,-0.339064078689241,-0.319307937453291,-2.584406834749043E-002,-3.647008112337920E-002,-0.231032115859829,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  10:15:00,27.625,1.255324016648931E-002,53.25,7.,0.0,24.0175304791652,22.938557626289,23.3642180606422,26.947793232716,26.605581687131,23.9797460872262,26.0003700007499,24.0357536152737,22.5980724186765,25.7033297765481,23.4511056924385,23.3283887096746,24.0000646076377,24.0004323460568,24.0004525432697,23.9995207716879,24.0002716781523,23.9999507585758,24.0000382523146,24.0002262214816,24.0015635846363,24.7002691820107,124426.098084181,124988.834791054,249414.932875235,-9.712749288607198E-002,-0.796994652665709,-0.403617695366627,0.485436537431516,0.383004748267672,-0.194176972600327,1.55260306517504,0.600995352943724,-0.736836241542854,-0.475609237544941,-0.559457070231464,-0.127754038827458,-0.249939012972877,-0.149957258965742,-0.273131242860207,-0.288016091792864,-0.326770371361771,-0.32145617592045,-4.665480245556747E-002,-6.027664771478424E-002,-0.238338014568201,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  10:30:00,28.05,1.268990362813636E-002,52.5,7.,0.0,24.0174773045964,22.9284552609024,23.5010568723448,26.9601042941429,26.6683537546412,23.9794974241131,26.0002891459332,24.0360049723897,22.6056866092315,25.6756382704464,23.6045182864958,23.3170507886952,23.9999004053419,24.0004520626598,23.999900225081,23.9993241839878,23.9993538035893,23.999720491633,23.9992871526443,24.0019193051386,24.0007263027038,24.6845693294457,123093.83265713,127117.882724203,250211.715381333,-9.398527347174238E-002,-0.809069031660237,-0.358617175833284,0.487031849720592,0.401003058907775,-0.193025322423454,1.5505692381485,0.621719080179013,-0.747166209389125,-0.430846141445546,-0.573355109114673,-0.122146300338459,-0.237417752372786,-0.147344192772933,-0.266637006601543,-0.283148161352402,-0.311900129726351,-0.322199612000755,-6.187769027684207E-002,-7.946534519731749E-002,-0.247597028338807,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  10:45:00,28.475,1.282437519122957E-002,51.75,7.,0.0,24.0174662980939,22.9230380819171,23.645966042543,26.9740890959754,26.7371153205761,23.9794151579581,26.0002102836639,24.0361514246343,22.6220552034167,25.6599008606639,23.7668994285771,23.3115751507335,23.9999910773648,24.0000258611774,23.9995687490649,24.0002348878188,23.999605838445,24.0008470342502,23.9990866755983,24.0013366494955,23.9986685677688,24.674808394925,124732.782662973,129659.788872116,254392.571535089,-9.029847292528254E-002,-0.8138491338113,-0.304859263070434,0.489833059814188,0.422126838871229,-0.190393112648147,1.55275815420864,0.642942659536619,-0.747439433377097,-0.374859594546762,-0.578116357119371,-0.116747160804324,-0.226245354969296,-0.145783035813455,-0.260301163694885,-0.27857446647757,-0.295038248163651,-0.322980206394729,-7.033748712787294E-002,-9.238371523844600E-002,-0.253566512854354,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  11:00:00,28.9,1.295647712237672E-002,51.,7.,0.0,24.0174466092041,22.9195001608621,23.7955249000062,26.9884715184993,26.8103810889634,23.9794781356074,26.0001765739324,24.0361781344169,22.6436745081517,25.6505729929039,23.9351395098181,23.3118523514761,23.9998349181935,23.9995257215556,23.9998758736901,24.0003455157441,23.9991975601279,24.0006277559469,23.9997904235849,24.0003591455178,23.9990789936749,24.6685625993064,123965.25389981,132477.581296917,256442.835196728,-8.623586594237925E-002,-0.817334506156332,-0.248648229141045,0.4931064424597,0.445178777194317,-0.186627993227795,1.56117160731289,0.664316008646646,-0.744092344232533,-0.316116511674375,-0.580654358487242,-0.111382940261634,-0.214952188493236,-0.143973075922236,-0.253273784127918,-0.273751383666583,-0.278711910193876,-0.323417509655802,-7.152564795779243E-002,-9.764691027485843E-002,-0.257913450925638,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  11:15:00,28.9,1.283012009304948E-002,50.5,7.,0.0,24.0173770789049,22.9167737384924,23.9300209623875,27.0005946259774,26.8835955538805,23.9796407720729,26.0002144230158,24.0360581911694,22.6638388664241,25.6432241252624,23.9949652242844,23.314721912542,24.0005014121715,24.0004516376474,23.9989403027279,24.0001560921465,23.9991283517159,23.9993341657086,23.9994831204308,23.999815979614,24.0003159160261,24.6631190533278,123339.002549935,132852.866052198,256191.868602133,-8.276443759662230E-002,-0.820241066870484,-0.194097011347809,0.496159653600117,0.469025137336653,-0.182898531931627,1.57232182393211,0.685437815559121,-0.739084311723286,-0.258445617119368,-0.581371155329979,-0.108397158918978,-0.205992601411596,-0.143836146605608,-0.247033793720118,-0.270320260185266,-0.264677323378028,-0.324359120446372,-7.025570712885550E-002,-9.941930508461708E-002,-0.261306515971906,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  11:30:00,28.9,1.270374991945242E-002,50.,7.,0.0,24.0172975357881,22.914656901846,23.996146446098,27.0123941175624,26.9586177427311,23.9798205030178,26.000300718427,24.0358640276345,22.6842120635034,25.6377374041056,24.0040435124332,23.3197264883623,24.0012841215198,23.999240323975,24.0000462577795,23.9994761694364,24.0000021929784,23.9998676541868,23.9996465324909,23.9996551889073,24.0000254732111,24.6591369591415,123339.130448867,132510.036225465,255849.166674332,-7.910212216690532E-002,-0.822720343608269,-0.144080773428006,0.498754519588541,0.491917377816954,-0.178899375419212,1.58374985807235,0.706299128657612,-0.733745182306142,-0.22601290234154,-0.581153741781903,-0.105808549128538,-0.197377584972823,-0.144009739545018,-0.242090365737644,-0.267397431186337,-0.251843212503244,-0.325445872701124,-6.912822649016966E-002,-0.100771326183451,-0.264319835274397,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  11:45:00,28.9,1.257736659953446E-002,49.5,7.,0.0,24.0172015296366,22.9130024212983,24.0101649993784,27.0230538108571,27.0329402007066,23.9800284404503,26.0003915686626,24.0355895089587,22.7025317209073,25.6336674969722,24.0055308707092,23.3249741432476,23.9999913390738,23.9996772663758,23.9997241171684,23.99886387661,24.000692404532,23.9996178882483,24.000271980409,24.0008324714505,23.999488781013,24.6563188546001,123339.244213507,132271.875584619,255611.119798126,-7.561166691401978E-002,-0.824855883512339,-0.112851032836081,0.501122391259869,0.516153234511154,-0.17485367164477,1.5903711500678,0.726600043413703,-0.72831392766948,-0.20884493382209,-0.580393992370827,-0.104265874634826,-0.191156654206745,-0.144268699566392,-0.238476030090617,-0.265246612953504,-0.24067113743306,-0.326595972424558,-7.269179852410426E-002,-0.106627871499473,-0.26688874210947,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  12:00:00,28.9,1.245097013124405E-002,49.,7.,0.0,24.0170952417511,22.911738944786,24.0132203497636,27.0324844930778,27.1065650372663,23.9802502321274,26.0004881772982,24.0352496545779,22.7185274591856,25.6306055896815,24.0057647913778,23.329584499581,24.0012923814145,24.0007492278129,23.9992112600111,23.9985427581373,23.9996535907946,24.0005261690137,24.0000216694069,23.9987684049075,24.0004636076563,24.6543459116743,123339.366241998,132024.714748225,255364.080990223,-7.210878753860786E-002,-0.826709859758653,-9.706181093399838E-002,0.503148267005312,0.540178192496791,-0.170689974799792,1.59567537308852,0.746350114271048,-0.723340469302429,-0.196950474512873,-0.579597784401806,-0.103486884683041,-0.185108960333924,-0.144630638859354,-0.234703889468811,-0.263825126805065,-0.23144327570644,-0.327650261039033,-7.745660994904952E-002,-0.113463499795293,-0.269116746602073,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  12:15:00,29.025,1.261168715395090E-002,49.25,7.,0.0,24.0159850645169,22.910274350566,24.0137982068978,27.0418296901213,27.1780627762786,23.9815231301523,26.0004956709016,24.0347823114128,22.7324113061817,25.6286532899444,24.0057365827451,23.332585043561,24.0018188488097,23.999834388829,23.9989296051998,23.9999534949432,23.999751329846,23.9993932769237,24.0000233468246,23.9989762446148,24.0009411703278,24.6532300707948,113631.518638924,132615.502329735,246247.020968658,-7.994922259294124E-002,-0.828321792914124,-8.664127867787491E-002,0.504941040912867,0.563730764180276,-0.178386820708515,1.48360956386952,0.765549968413704,-0.71880715997612,-0.187692624083475,-0.578984621722356,-9.771325022975645E-002,-0.174374250918331,-0.140058131990044,-0.22555790034589,-0.26315445939052,-0.223110712807657,-0.32857169806009,-7.921792548903238E-002,-0.115672929625359,-0.271095346940012,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  12:30:00,29.15,1.277409681525415E-002,49.5,7.,0.0,24.016732382,22.9099788194162,24.0143154186839,27.0503764648673,27.2448937070423,23.9786832468433,25.9994528204323,24.0365092451972,22.7453656143251,25.6275798687636,24.0059604139463,23.3360610942675,23.9997793203788,24.0011723893653,23.9995003336605,23.9997797244109,23.9998512322249,24.0006737323205,24.0001525129602,24.001014623265,24.0015257460492,24.6529597135741,113631.159527634,133344.945281748,246976.104809383,-7.356559458050710E-002,-0.829143240034944,-7.730758333020542E-002,0.50679523502158,0.586600003279363,-0.192495332087045,1.454704959404,0.789998096586246,-0.713378592441278,-0.179272951806163,-0.577349679553722,-9.520473251698131E-002,-0.167115259966126,-0.137854813162805,-0.218184186100573,-0.263110091163473,-0.217094859410924,-0.329413399400047,-8.065265289537478E-002,-0.117446048362321,-0.272502018991076,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  12:45:00,29.275,1.293821490987998E-002,49.75,7.,0.0,24.0173947191999,22.9095790620045,24.0146070539736,27.0577513803296,27.3092905749967,23.9771910912637,25.9978964867819,24.0379304161941,22.7544958260889,25.626842427797,24.0061472558884,23.3375760702415,23.9985172596395,24.0010568695524,24.0001943226408,23.9989256866201,24.0002781466957,24.0005175426807,23.9994581387879,23.9992019581994,24.0017477858846,24.6528380894738,113629.942255953,134716.374490355,248346.316746308,-6.912279031875795E-002,-0.829595627956787,-7.241089209133762E-002,0.508408036073892,0.608383413256076,-0.195339384119894,1.43081616367994,0.809151114638836,-0.708706605923793,-0.174458804947123,-0.575869086834385,-9.683995327656633E-002,-0.16297414994755,-0.138280444781706,-0.213766266888639,-0.264087005311313,-0.212536230210004,-0.3301756877095,-8.202749888861284E-002,-0.118763636836597,-0.27361881838233,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  13:00:00,29.4,1.310405737771602E-002,50.,7.,0.0,24.0177476003335,22.9093038979775,24.0147094417505,27.0639910205561,27.371938812858,23.9766523576026,25.9973275197783,24.0389417667469,22.7605808658508,25.6262593763561,24.0062479518227,23.3377353863402,23.998409957665,24.0014134499714,23.9996603811321,23.9989536174744,24.0002584647378,24.0016502355742,23.9992456162995,24.0002317436718,24.0002062543698,24.6527618685898,113631.168909623,136019.806027262,249650.974936885,-6.569827727240607E-002,-0.830015319926818,-7.093615008477539E-002,0.509695518527226,0.629408307473812,-0.19461037657863,1.42047890978378,0.827232384388756,-0.705451562295962,-0.17267433683451,-0.575148349408277,-9.708041055812235E-002,-0.157919926745709,-0.136766257820076,-0.207441853714678,-0.265719837525303,-0.210034873191137,-0.331070757719524,-8.419801993600197E-002,-0.119505920559896,-0.274628477466398,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  13:15:00,29.4,1.317434874696664E-002,50.25,7.,0.0,24.0178966632217,22.9090854781387,24.0146809219247,27.0681412433196,27.4302526685875,23.976521912001,25.9972832163144,24.0396505390473,22.7618328709488,25.6251165076622,24.0062689372431,23.3360142246279,23.9990009264935,24.0008302272502,23.9991454661087,23.9991744270519,23.999825541881,24.000526782005,23.9993355549783,24.0017053672642,24.0010155508112,24.6521019546231,113643.268039634,136537.986711,250181.254750634,-6.303257876711317E-002,-0.830370297119012,-7.340860088504427E-002,0.510538926021455,0.649418209672871,-0.193289484859486,1.36920696596998,0.844621805368015,-0.703655357531281,-0.174583367265742,-0.575040426405387,-9.236318481145454E-002,-0.147960101351083,-0.130127535039699,-0.19529943852922,-0.268553584777908,-0.2099576602631,-0.332162885196098,-8.746635972652697E-002,-0.121803239064026,-0.275572547630495,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  13:30:00,29.4,1.324469106507245E-002,50.5,7.,0.0,24.0179604067853,22.9089813330096,24.0146115185153,27.0708569182219,27.4842773908997,23.976512392197,25.9968260958735,24.0401778930615,22.7605789231836,25.623692102713,24.0062487424469,23.3328702895474,24.0004847849525,24.0009830570941,24.0005741944255,23.9998516377305,24.0001998434849,23.9994908811159,23.9993044029331,23.9991118996901,23.9993714758845,24.6511775035242,113641.979534892,136935.845664906,250577.825199797,-6.060227452362730E-002,-0.830670673312854,-7.780925979382566E-002,0.510921167442818,0.668015773298548,-0.191888654460734,1.35033800075306,0.861385543244458,-0.703306624341301,-0.178420714193571,-0.5756123174746,-7.916993409759085E-002,-0.129532706988739,-0.114775018820317,-0.17391865602584,-0.271974634196106,-0.211899285001029,-0.333192823457225,-9.044090227774913E-002,-0.123153167379656,-0.276610197427376,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  13:45:00,29.4,1.331508438744693E-002,50.75,7.,0.0,24.017988637891,22.9089174510513,24.014528566101,27.0724766754698,27.5340207083772,23.9765423815819,25.9967421764863,24.0405784607638,22.7569855931064,25.6220278964204,24.0062045504792,23.3282572442963,24.0008149671815,23.9996884378441,23.9999080039891,24.0010993125685,24.0002950644414,23.9998382260925,23.9995306130818,23.9982661887907,24.0011917500437,24.6499736404573,113641.894065229,137292.422229652,250934.316294881,-5.850895031574852E-002,-0.830914050853519,-8.393638038977047E-002,0.510960579630272,0.685230466643577,-0.190543338480627,1.3394971710626,0.877492696502816,-0.703894502191752,-0.183969469423516,-0.576735761791698,-5.868073622608942E-002,-0.103317867696012,-9.160832569568737E-002,-0.144348083137154,-0.275791445523243,-0.215342564358514,-0.334358100977374,-9.467453544350726E-002,-0.125195676677291,-0.277687654927862,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  14:00:00,29.4,1.338552876958398E-002,51.,7.,0.0,24.0179964258625,22.9088178838414,24.0144550479951,27.0736167662756,27.5803072847843,23.9765850551353,25.9967576693046,24.040870505457,22.7520549516804,25.6201219507085,24.0061524721705,23.3222754088919,23.9999573581391,23.9995072057459,23.9991580639799,24.0007635360374,24.0007461728252,24.000232972361,23.9995924300068,23.9995892248977,24.0013590557554,24.6484651908855,113641.915818187,137699.392500677,251341.308318864,-5.672430718001865E-002,-0.831130583331214,-9.047655324836550E-002,0.510796049911899,0.701145201763108,-0.189313657474504,1.33193722745154,0.892929250772135,-0.705170780654778,-0.190017029614791,-0.578391361954115,-3.378858968527708E-002,-7.221198481347908E-002,-6.419610322112894E-002,-0.109310445812144,-0.279864496229235,-0.219204880397017,-0.335503769221072,-9.856323304474202E-002,-0.1265078701704,-0.278812920776062,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  14:15:00,29.4,1.338552876958398E-002,51.,7.,0.0,24.0180184974619,22.9087060127795,24.0144253543404,27.0750329589819,27.6248567389788,23.9766488520503,25.996682083884,24.0411378280761,22.747226746881,25.6180192016954,24.0061202925801,23.3153595814839,24.0016946993524,23.9983944743253,24.0012207478145,24.0014387354827,23.999690833482,24.0008958378997,24.0000866076128,24.0000206624433,24.0009440528966,24.6467110134406,113629.763688963,137927.864818386,251557.628507349,-5.511046021207745E-002,-0.831250299039594,-9.619795586231775E-002,0.51070517929092,0.716220890998872,-0.188009549769217,1.37244758092962,0.907858782880263,-0.706624136775543,-0.195385667757878,-0.580400723493965,-7.463648845827397E-003,-3.882320244980975E-002,-3.540989594147827E-002,-7.276974321330454E-002,-0.283584480661345,-0.222948918864404,-0.336587977673115,-0.101588932474773,-0.127999301749194,-0.279885853756831,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/02  14:30:00,29.4,1.338552876958398E-002,51.,7.,0.0,24.0180100403195,22.9084532703809,24.014404996123,27.0772223394719,27.6682805666309,23.976715407002,25.997204821952,24.0412890987625,22.7430833445178,25.6157468319191,24.0060875923214,23.3077196731703,24.0008827592037,24.0001109108565,23.9999181736799,24.000784334251,24.0005749175003,23.9999687191977,24.0005201330164,23.9993909312753,24.0001408944731,24.6447329072576,113631.135045634,138141.423898054,251772.558943688,-5.392031921065597E-002,-0.83139529935648,-0.100682541040449,0.510730799632761,0.730739519521285,-0.186826155518787,1.38349866180003,0.922040576028464,-0.708003157514208,-0.199635134500065,-0.58277219332607,1.815108209463426E-002,-6.799058005841440E-003,-7.722938444194756E-003,-3.755715623735689E-002,-0.287302203400228,-0.226284501382439,-0.337623758215051,-0.104479925864539,-0.129654882419336,-0.28101252816441,24.,21.,24.,21.,26.,19.,13.,6.7 
